"id_del_pedido","id_del_producto","id_posicion","id_del_cliente","id_dir_cliente","ventas","cantidad","descuento","ganancia","valoracion"
"BR-2024-111220","OFF-AP-10003278-1",1,"NC-15595","DIR-4",5.588,2,0.8,-15.0876,2
"SV-2024-110380","OFF-AR-10000422-1",1,"AR-19225","DIR-2",6.57,3,0,1.7739,2
"NI-2024-157987","OFF-AR-10000658-1",5,"KA-10615","DIR-5",23.1,2,0,6.468,3
"BR-2024-123001","OFF-AR-10001919-1",1,"CC-10840","DIR-3",9.4,5,0,2.726,1
"NI-2024-157987","OFF-AR-10004582-1",6,"KA-10615","DIR-5",4.92,3,0,2.214,5
"MX-2024-163657","OFF-BI-10000138-1",2,"ER-15235","DIR-3",18.72,5,0.2,6.552,2
"HN-2024-146983","OFF-BI-10003650-1",1,"NJ-10210","DIR-5",1577.94,3,0,757.4112,4
"MX-2024-169327","OFF-BI-10004330-1",3,"CB-17290","DIR-3",147.92,5,0.2,46.225,4
"NI-2024-157987","OFF-BI-10004970-1",7,"KA-10615","DIR-5",26.432,8,0.2,8.9208,3
"BR-2024-111220","OFF-FA-10002280-1",2,"NC-15595","DIR-4",16,4,0.2,5.6,2
"NI-2024-157987","OFF-LA-10001641-1",8,"KA-10615","DIR-5",18.9,6,0,9.072,4
"CL-2024-102218","OFF-LA-10002475-1",1,"VO-17215","DIR-6",11.696,2,0.2,3.9474,3
"BR-2024-123001","OFF-LA-10004544-1",2,"CC-10840","DIR-3",74,5,0,37,1
"MX-2024-145037","OFF-PA-10000157-1",1,"GT-21055","DIR-1",79.92,4,0,37.5624,2
"HN-2024-114216","OFF-PA-10002195-1",1,"FC-19300","DIR-2",12.192,3,0.2,4.1148,2
"MX-2024-145037","OFF-PA-10002499-1",2,"GT-21055","DIR-1",146.82,3,0,73.41,1
"NI-2024-157987","OFF-PA-10003893-1",9,"KA-10615","DIR-5",17.12,4,0,7.704,3
"MX-2024-145037","OFF-ST-10000918-1",3,"GT-21055","DIR-1",10.9,1,0,2.834,1
"MX-2024-137596","OFF-ST-10003816-1",1,"KP-11335","DIR-5",352.38,2,0,81.0474,4
"BR-2024-111220","OFF-ST-10003994-1",3,"NC-15595","DIR-4",235.92,5,0.2,-44.235,2
"NI-2024-157987","TEC-AC-10000109-1",10,"KA-10615","DIR-5",167.97,3,0,40.3128,5
"NI-2024-157987","TEC-AC-10002842-1",11,"KA-10615","DIR-5",238,2,0,38.08,3
"BR-2024-113075","TEC-AC-10003441-1",1,"CV-18100","DIR-9",40.68,3,0.2,-7.119,2
"MX-2024-137596","TEC-AC-10004666-1",2,"KP-11335","DIR-5",1928.78,7,0,829.3754,1
"MX-2024-137596","TEC-PH-10001494-1",3,"KP-11335","DIR-5",1199.8,4,0,323.946,1
"BR-2024-123001","TEC-PH-10003484-1",3,"CC-10840","DIR-3",201.584,2,0.2,12.599,2
"NI-2024-157987","TEC-PH-10003885-1",12,"KA-10615","DIR-5",197.97,3,0,57.4113,4
"MX-2024-153255","FUR-BO-10004218-1",1,"IV-15730","DIR-5",239.666,2,0.15,14.098,4
"NI-2024-161067","FUR-CH-10004626-1",1,"GA-16405","DIR-2",90.801,1,0.1,14.1246,3
"NI-2024-161067","FUR-CH-10004860-1",2,"GA-16405","DIR-2",181.764,2,0.1,-8.07840000000002,3
"MX-2024-161557","FUR-FU-10004622-1",1,"IL-10900","DIR-4",108.4,5,0.6,-105.69,3
"SV-2024-161823","OFF-AR-10002053-1",1,"ES-10300","DIR-1",5.96,2,0,1.6688,2
"NI-2024-161067","OFF-AR-10003251-1",3,"GA-16405","DIR-2",5.56,2,0,2.224,5
"MX-2024-123022","OFF-BI-10002225-1",1,"AO-20050","DIR-4",82.56,5,0.2,28.896,2
"BR-2024-122637","OFF-BI-10002429-1",1,"CA-13915","DIR-15",42.616,7,0.8,-68.1856,3
"BR-2024-146136","OFF-EN-10001219-1",1,"IL-10915","DIR-6",24.448,4,0.2,8.8624,1
"NI-2024-161067","OFF-PA-10000418-1",4,"GA-16405","DIR-2",419.4,4,0,201.312,2
"BR-2024-167626","OFF-PA-10003424-1",1,"EA-18295","DIR-9",8.904,3,0.2,3.339,3
"MX-2024-123022","TEC-AC-10000474-1",2,"AO-20050","DIR-4",284.97,3,0,85.491,4
"BR-2024-167626","TEC-AC-10004353-1",2,"EA-18295","DIR-9",100.8,2,0.2,21.42,1
"BR-2024-140326","FUR-BO-10000112-1",1,"WR-14935","DIR-7",825.174,9,0.3,-117.882,1
"PY-2024-117450","FUR-CH-10003817-1",1,"AL-13645","DIR-6",97.184,2,0.2,6.074,5
"MX-2024-102750","FUR-TA-10000198-1",1,"AS-14695","DIR-3",1322.352,3,0.2,-99.1764,2
"SV-2024-116680","FUR-TA-10001771-1",1,"BC-19075","DIR-3",1478.272,8,0.2,92.3920000000001,1
"CO-2024-100783","OFF-AR-10000380-1",1,"LM-16120","DIR-9",30.384,1,0.2,3.79799999999999,2
"BR-2024-140326","OFF-AR-10001149-2",2,"WR-14935","DIR-7",6.912,3,0.2,0.864,3
"BR-2024-152485","OFF-AR-10001940-1",1,"NP-15790","DIR-4",13.12,5,0.2,3.772,4
"AR-2024-109757","OFF-AR-10002335-1",1,"GC-17350","DIR-7",8.256,4,0.2,0.6192,1
"BR-2024-152485","OFF-AR-10003759-1",2,"NP-15790","DIR-4",10.192,7,0.2,3.185,4
"AR-2024-109757","OFF-BI-10001634-1",2,"GC-17350","DIR-7",4.368,2,0.7,-3.0576,1
"BB-2024-137582","OFF-BI-10001757-1",1,"OG-12805","DIR-1",11.808,3,0.2,4.1328,1
"BR-2024-147655","OFF-BI-10002931-1",1,"SA-10045","DIR-5",88.074,7,0.7,-58.716,2
"AR-2024-109757","OFF-BI-10004001-1",3,"GC-17350","DIR-7",25.56,5,0.7,-20.448,1
"SV-2024-116680","OFF-BI-10004022-1",2,"BC-19075","DIR-3",13.344,6,0.2,4.3368,2
"MX-2024-141929","OFF-BI-10004632-2",1,"FA-19285","DIR-6",487.984,2,0.2,152.495,2
"BR-2024-166394","OFF-FA-10001843-1",1,"LA-21835","DIR-4",14.82,6,0,6.9654,4
"AR-2024-109757","OFF-PA-10000007-1",4,"GC-17350","DIR-7",11.52,4,0.2,3.744,1
"PY-2024-117450","OFF-PA-10000289-1",2,"AL-13645","DIR-6",10.368,2,0.2,3.6288,4
"BR-2024-101182","OFF-PA-10001800-1",1,"GA-16405","DIR-3",12.96,2,0,6.2208,3
"BR-2024-140326","OFF-PA-10004041-1",3,"WR-14935","DIR-7",17.76,3,0.2,5.55,2
"MX-2024-117261","OFF-ST-10000419-1",1,"BP-21235","DIR-3",54.32,4,0,0.543199999999999,2
"MX-2024-141929","OFF-ST-10002974-1",2,"FA-19285","DIR-6",217.85,5,0,65.355,1
"BR-2024-147410","OFF-ST-10003805-1",1,"EN-14155","DIR-5",421.1,2,0,105.275,2
"BR-2024-152485","OFF-ST-10004950-1",3,"NP-15790","DIR-4",16.784,1,0.2,-0.2098,4
"PE-2024-120761","TEC-AC-10000171-1",1,"MM-10150","DIR-5",91.96,4,0,39.5428,3
"HN-2024-117394","TEC-AC-10000199-1",1,"FF-17920","DIR-2",19.04,4,0.2,-1.428,3
"MX-2024-141929","TEC-PH-10002185-1",3,"FA-19285","DIR-6",5.56,1,0.2,1.7375,3
"BR-2024-101182","TEC-PH-10003589-1",2,"GA-16405","DIR-3",43.176,3,0.2,15.1116,5
"CU-2024-102736","OFF-AR-10001897-1",1,"MA-17095","DIR-1",71.96,5,0.2,7.196,1
"DO-2024-107293","OFF-AR-10003732-1",1,"BC-12400","DIR-1",2.78,1,0,0.7228,4
"CU-2024-102736","OFF-PA-10001800-1",2,"MA-17095","DIR-1",15.552,3,0.2,5.4432,2
"BR-2024-120705","OFF-ST-10001522-1",1,"MR-17875","DIR-3",147.184,2,0.2,-29.4368,4
"CU-2024-102736","TEC-AC-10004568-1",3,"MA-17095","DIR-1",89.568,4,0.2,-1.11960000000001,1
"AR-2024-150070","FUR-CH-10004860-1",1,"GA-15970","DIR-6",161.568,2,0.2,-28.2744,4
"MX-2024-129441","FUR-FU-10000448-1",1,"AD-15340","DIR-4",47.94,3,0,2.397,1
"BR-2024-151008","FUR-FU-10002396-1",1,"WA-16195","DIR-8",25.16,2,0,10.5672,1
"MX-2024-107244","FUR-FU-10002597-1",1,"TL-10390","DIR-3",19.76,4,0,8.2992,1
"BR-2024-128783","FUR-FU-10003623-1",1,"KV-21640","DIR-4",135.3,5,0,37.884,2
"AR-2024-130687","FUR-FU-10004053-1",1,"AR-19225","DIR-4",80.96,4,0,34.8128,1
"CU-2024-128769","OFF-AP-10001271-1",1,"BR-12955","DIR-1",81.568,2,0.2,7.1372,2
"AR-2024-130687","OFF-AR-10004260-1",2,"AR-19225","DIR-4",25.98,1,0,7.2744,3
"CO-2024-163692","OFF-BI-10003291-1",1,"OM-13240","DIR-8",7.857,3,0.7,-6.0237,4
"VE-2024-103877","OFF-BI-10003650-1",1,"TS-19660","DIR-5",1577.94,3,0,757.4112,1
"HN-2024-100160","OFF-EN-10001509-1",1,"AS-12025","DIR-2",4.896,3,0.2,1.6524,1
"HN-2024-100160","OFF-LA-10002475-1",2,"AS-12025","DIR-2",29.24,5,0.2,9.8685,3
"CO-2024-169488","OFF-PA-10000157-1",1,"FV-10375","DIR-9",39.96,2,0,18.7812,2
"BR-2024-100335","OFF-PA-10001685-1",1,"DS-18595","DIR-7",73.008,9,0.2,26.4654,1
"CO-2024-169488","OFF-PA-10002659-1",2,"FV-10375","DIR-9",16.9,5,0,7.774,2
"HN-2024-100160","OFF-PA-10003072-1",3,"AS-12025","DIR-2",15.552,3,0.2,5.4432,1
"DO-2024-124401","OFF-ST-10000649-1",1,"MT-19900","DIR-1",37.68,3,0.2,2.355,5
"NI-2024-148929","OFF-ST-10003282-1",1,"JA-20620","DIR-5",478.08,8,0,133.8624,3
"MX-2024-104094","TEC-AC-10002134-1",1,"IE-10675","DIR-4",13.48,1,0,1.8872,5
"BR-2024-128783","TEC-AC-10002473-1",2,"KV-21640","DIR-4",113.52,4,0,46.5432,1
"DO-2024-124401","TEC-AC-10002926-1",2,"MT-19900","DIR-1",279.944,7,0.2,80.4839,2
"AR-2024-130687","TEC-PH-10002033-1",3,"AR-19225","DIR-4",455.712,2,0.2,34.1784,3
"BR-2024-151008","TEC-PH-10002807-1",2,"WA-16195","DIR-8",126.56,4,0.2,47.46,3
"PA-2024-124779","FUR-CH-10003535-1",1,"GV-11020","DIR-4",213.43,5,0.3,-39.637,4
"PA-2024-124779","FUR-FU-10001095-1",2,"GV-11020","DIR-4",21.184,2,0.6,-11.6512,3
"BR-2024-124968","FUR-TA-10004289-1",1,"GO-18055","DIR-6",765.625,7,0.5,-566.5625,1
"PA-2024-124779","OFF-BI-10002429-1",3,"GV-11020","DIR-4",42.616,7,0.8,-68.1856,4
"PA-2024-124779","OFF-FA-10004854-1",4,"GV-11020","DIR-4",45.92,5,0.2,15.498,3
"PA-2024-124779","OFF-PA-10000061-1",5,"GV-11020","DIR-4",20.736,4,0.2,7.2576,5
"NI-2024-132437","OFF-ST-10001031-1",1,"PN-14095","DIR-1",65.12,4,0,16.9312,2
"BR-2024-144456","OFF-ST-10001321-1",1,"HC-14245","DIR-5",61.68,5,0.2,5.39700000000001,4
"MX-2024-158036","TEC-AC-10002558-1",1,"AA-13555","DIR-5",9.096,1,0.2,1.7055,3
"GT-2024-126396","TEC-AC-10003116-1",1,"FO-10345","DIR-1",85.2,6,0.2,20.235,4
"BR-2024-152856","TEC-AC-10004864-1",1,"MR-19765","DIR-6",116.832,4,0.2,33.5892,3
"PA-2024-124779","TEC-CO-10001943-1",6,"GV-11020","DIR-4",319.984,2,0.2,107.9946,3
"BR-2024-144456","TEC-PH-10001750-1",2,"HC-14245","DIR-5",158.376,3,0.2,13.8579,4
"HN-2024-149895","TEC-PH-10002200-1",1,"GB-14110","DIR-2",258.528,2,0.4,-47.3968,2
"MX-2024-137498","FUR-CH-10003833-1",1,"CB-17050","DIR-1",243.92,5,0.2,-15.245,1
"HN-2024-118087","FUR-CH-10004860-1",1,"JA-20620","DIR-4",141.372,2,0.3,-48.4704,3
"BR-2024-147228","FUR-FU-10000023-1",1,"DG-20335","DIR-4",14.136,3,0.2,4.2408,4
"DO-2024-169439","FUR-FU-10000723-1",1,"AC-17140","DIR-2",66.112,2,0.2,-9.0904,5
"HN-2024-118087","FUR-FU-10001867-1",2,"JA-20620","DIR-4",17.024,2,0.2,1.7024,3
"DO-2024-168403","OFF-AP-10003278-1",1,"NL-12835","DIR-2",11.176,1,0.2,0.838200000000001,2
"DO-2024-169439","OFF-AR-10001374-1",2,"AC-17140","DIR-2",25.92,5,0.2,3.888,3
"HN-2024-118087","OFF-AR-10003602-1",3,"JA-20620","DIR-4",4.672,1,0.2,1.5768,4
"MX-2024-137498","OFF-AR-10003829-1",2,"CB-17050","DIR-1",6.56,2,0,1.9024,2
"HN-2024-118087","OFF-BI-10000069-1",4,"JA-20620","DIR-4",4.503,1,0.7,-3.6024,3
"MX-2024-152198","OFF-BI-10001628-1",1,"IB-16015","DIR-4",6.258,2,0.7,-5.215,2
"HN-2024-118087","OFF-BI-10002432-1",5,"JA-20620","DIR-4",3.036,2,0.7,-2.3276,1
"MX-2024-152198","OFF-BI-10003669-1",2,"IB-16015","DIR-4",4.86,3,0.7,-3.564,1
"CO-2024-159562","OFF-EN-10000461-1",1,"ED-16000","DIR-6",17.48,2,0,8.2156,2
"BR-2024-139444","OFF-LA-10000134-1",1,"CR-14620","DIR-5",9.856,4,0.2,3.4496,3
"MX-2024-152198","OFF-LA-10000443-1",3,"IB-16015","DIR-4",17.712,6,0.2,5.9778,1
"MX-2024-137498","OFF-PA-10000143-1",3,"CB-17050","DIR-1",47.52,9,0,22.8096,3
"BR-2024-147228","OFF-PA-10000357-2",2,"DG-20335","DIR-4",177.536,4,0.2,62.1376,3
"AR-2024-155929","OFF-PA-10000859-1",1,"VM-10855","DIR-7",6.368,2,0.2,2.388,4
"DO-2024-168403","OFF-PA-10002036-1",2,"NL-12835","DIR-2",31.104,6,0.2,11.2752,1
"BR-2024-147228","OFF-ST-10000046-1",3,"DG-20335","DIR-4",258.48,2,0.2,-3.23099999999999,4
"BR-2024-147361","OFF-ST-10001809-1",1,"SB-20290","DIR-6",628.81,7,0,12.5762,3
"BR-2024-147361","OFF-ST-10002214-1",2,"SB-20290","DIR-6",56.45,5,0,14.677,5
"MX-2024-100825","OFF-ST-10003123-1",1,"EC-16495","DIR-6",99.87,3,0,23.9688,1
"BR-2024-147228","OFF-SU-10001225-1",4,"DG-20335","DIR-4",8.832,3,0.2,-1.9872,3
"MX-2024-146213","TEC-AC-10001114-1",1,"LG-17605","DIR-3",159.96,4,0,51.1872,3
"HN-2024-118087","TEC-AC-10003174-1",6,"JA-20620","DIR-4",258.696,3,0.2,64.674,2
"HN-2024-118087","TEC-AC-10004469-1",7,"JA-20620","DIR-4",95.88,3,0.2,28.764,1
"HN-2024-118087","TEC-PH-10002200-2",8,"JA-20620","DIR-4",1931.958,7,0.4,-386.3916,3
"MX-2024-128370","FUR-CH-10002602-1",1,"CC-14275","DIR-7",362.352,3,0.2,27.1764,4
"SV-2024-110905","OFF-AP-10003281-1",1,"AM-19690","DIR-1",24.18,2,0,7.254,2
"SV-2024-110905","OFF-AP-10004785-1",2,"AM-19690","DIR-1",33.99,3,0,14.6157,4
"MX-2024-126438","OFF-AR-10003338-1",1,"FO-10345","DIR-3",14.88,2,0,3.72,1
"SV-2024-110905","OFF-BI-10002954-1",3,"AM-19690","DIR-1",13.71,3,0,6.5808,1
"BR-2024-152093","OFF-BI-10003527-1",1,"VG-20560","DIR-5",762.594,3,0.8,-1143.891,1
"SV-2024-110905","OFF-BI-10003669-1",4,"AM-19690","DIR-1",16.2,3,0,7.776,1
"MX-2024-128370","OFF-BI-10004140-1",2,"CC-14275","DIR-7",7.184,2,0.2,2.245,4
"SV-2024-159954","OFF-BI-10004876-1",1,"BL-20410","DIR-1",2.78,1,0,1.3622,3
"SV-2024-110905","OFF-PA-10002586-1",5,"AM-19690","DIR-1",24.9,5,0,11.703,1
"AR-2024-147403","OFF-PA-10003302-1",1,"CM-16630","DIR-7",85.056,3,0.2,28.7064,1
"NI-2024-122280","OFF-PA-10004911-1",1,"MG-20395","DIR-3",18.76,2,0,9.0048,4
"SV-2024-110905","OFF-ST-10000025-1",6,"AM-19690","DIR-1",286.29,3,0,17.1774,3
"SV-2024-110905","TEC-AC-10002217-1",7,"AM-19690","DIR-1",112.8,6,0,6.768,3
"SV-2024-110905","TEC-AC-10003023-1",8,"AM-19690","DIR-1",296.85,5,0,53.433,4
"EC-2024-123036","TEC-AC-10003499-1",1,"SC-14905","DIR-6",37.056,4,0.2,8.8008,4
"EC-2024-123036","TEC-PH-10003580-1",2,"SC-14905","DIR-6",259.896,2,0.4,-56.3108,1
"SV-2024-120999","TEC-PH-10004093-1",1,"WN-16930","DIR-1",147.168,4,0.2,16.5564,4
"MX-2024-126438","OFF-AR-10003338-1",2,"FO-10345","DIR-5",2.78,1,0,1.3622,3
"MX-2024-149559","FUR-CH-10002320-1",1,"BO-16285","DIR-4",2054.272,8,0.2,256.784,1
"DO-2024-142188","FUR-CH-10003199-1",1,"AN-15415","DIR-1",177.568,2,0.2,8.87839999999999,5
"SV-2024-144484","FUR-FU-10000260-1",1,"AS-12025","DIR-1",32.36,4,0,11.6496,1
"MX-2024-112774","FUR-FU-10003039-1",1,"GG-19960","DIR-5",34.504,1,0.2,6.0382,1
"GT-2024-160836","FUR-TA-10002855-1",1,"GF-12475","DIR-3",512.19,5,0.3,-65.853,5
"UY-2024-152898","OFF-AP-10000027-1",1,"AS-12025","DIR-10",67.9,5,0,20.37,5
"GT-2024-160836","OFF-AP-10001626-1",2,"GF-12475","DIR-3",1.556,2,0.8,-4.2012,4
"BR-2024-127726","OFF-AP-10002578-1",1,"BL-20410","DIR-4",195.68,4,0,50.8768,4
"SV-2024-144484","OFF-AP-10004487-1",2,"AS-12025","DIR-1",406.6,5,0,113.848,1
"DO-2024-142188","OFF-BI-10004600-1",2,"AN-15415","DIR-1",1471.96,5,0.2,459.9875,4
"MX-2024-149559","OFF-EN-10002312-1",2,"BO-16285","DIR-4",22.18,2,0,10.8682,3
"BR-2024-117044","OFF-FA-10000936-1",1,"CB-14920","DIR-6",10.528,4,0.2,3.29,3
"BR-2024-127726","OFF-FA-10000992-1",2,"BL-20410","DIR-4",14.2,4,0,6.674,3
"DO-2024-142188","OFF-PA-10002005-1",3,"AN-15415","DIR-1",19.44,3,0,9.3312,3
"BR-2024-166898","OFF-PA-10002262-1",1,"CM-16630","DIR-8",19.44,3,0,9.3312,1
"MX-2024-149559","OFF-PA-10003172-1",3,"BO-16285","DIR-4",12.96,2,0,6.2208,2
"CU-2024-124898","OFF-PA-10003656-1",1,"SB-12910","DIR-1",184.66,7,0,84.9436,1
"BR-2024-117044","OFF-PA-10003657-1",2,"CB-14920","DIR-6",20.544,6,0.2,6.42,2
"DO-2024-142188","OFF-PA-10004101-1",4,"AN-15415","DIR-1",71.28,11,0,34.2144,4
"GT-2024-160836","OFF-PA-10004239-1",3,"GF-12475","DIR-3",10.272,3,0.2,3.21,4
"DO-2024-142188","TEC-PH-10000127-1",5,"AN-15415","DIR-1",79.96,5,0.2,-17.991,3
"BR-2024-166898","TEC-PH-10002564-1",2,"CM-16630","DIR-8",143.952,6,0.2,17.994,2
"MX-2024-103611","FUR-FU-10004270-1",1,"VA-15535","DIR-3",8.36,2,0,3.0096,4
"MX-2024-140676","OFF-AP-10000358-1",1,"AA-11080","DIR-2",90.86,7,0,26.3494,4
"BR-2024-108749","OFF-BI-10003707-1",1,"NA-13510","DIR-8",45.78,3,0,22.89,3
"BR-2024-108749","OFF-PA-10003797-1",2,"NA-13510","DIR-8",45.36,7,0,21.7728,1
"MX-2024-109582","OFF-PA-10004071-1",1,"DS-15865","DIR-1",166.44,3,0,79.8912,2
"MX-2024-140676","OFF-PA-10004082-1",2,"AA-11080","DIR-2",39.9,5,0,19.95,4
"MX-2024-140676","OFF-PA-10004243-1",3,"AA-11080","DIR-2",94.85,5,0,45.528,2
"BR-2024-139493","OFF-AR-10003158-1",1,"AF-20605","DIR-4",15.92,5,0.2,2.786,2
"HN-2024-156237","FUR-CH-10002372-1",1,"PC-18760","DIR-1",113.372,2,0.3,-29.1528,3
"NI-2024-152975","FUR-CH-10003298-1",1,"MM-19705","DIR-3",589.41,5,0.1,-6.54900000000005,5
"HN-2024-156237","FUR-FU-10001057-1",2,"PC-18760","DIR-1",127.936,8,0.2,4.7976,2
"BR-2024-115882","OFF-AP-10002534-1",1,"AA-13555","DIR-7",942.784,4,0.2,94.2784,4
"CO-2024-147725","OFF-AR-10001725-1",1,"DT-17110","DIR-7",70.95,3,0,18.447,3
"NI-2024-152975","OFF-AR-10001988-1",2,"MM-19705","DIR-3",29.95,5,0,8.6855,4
"HN-2024-156237","OFF-BI-10000301-1",3,"PC-18760","DIR-1",3.882,2,0.7,-2.588,3
"HN-2024-156237","OFF-BI-10003707-1",4,"PC-18760","DIR-1",18.312,4,0.7,-12.208,2
"MX-2024-157224","OFF-LA-10000121-1",1,"ED-16000","DIR-2",56.7,9,0,26.082,2
"BR-2024-115882","OFF-PA-10001125-1",2,"AA-13555","DIR-7",74.352,3,0.2,23.235,1
"NI-2024-108931","OFF-PA-10002741-1",1,"HA-14950","DIR-2",8.56,2,0,3.852,3
"NI-2024-108931","OFF-PA-10003845-1",2,"HA-14950","DIR-2",11.56,2,0,5.6644,4
"MX-2024-114440","OFF-PA-10004675-1",1,"EO-21520","DIR-6",19.05,3,0,8.763,2
"NI-2024-152975","OFF-ST-10001370-1",3,"MM-19705","DIR-3",70.98,1,0,3.54899999999999,3
"EC-2024-130302","TEC-AC-10002001-1",1,"AF-12745","DIR-8",895.944,7,0.2,190.3881,3
"HN-2024-156237","TEC-MA-10001681-1",5,"PC-18760","DIR-1",241.17,2,0.7,-168.819,3
"HN-2024-156237","TEC-MA-10002930-1",6,"PC-18760","DIR-1",12.585,1,0.7,-18.0385,3
"NI-2024-152975","TEC-PH-10004586-1",4,"MM-19705","DIR-3",1079.85,3,0,323.955,5
"MX-2024-121888","FUR-BO-10002545-1",1,"HC-11890","DIR-3",782.94,3,0,203.5644,3
"SV-2024-116652","FUR-CH-10002961-1",1,"MA-19480","DIR-1",218.352,3,0.2,0,2
"MX-2024-163300","FUR-CH-10003396-1",1,"RR-14020","DIR-4",184.752,3,0.2,-20.7846,1
"MX-2024-124205","FUR-CH-10003606-1",1,"YS-21145","DIR-1",512.96,4,0,143.6288,1
"NI-2024-163020","FUR-FU-10000221-1",1,"RV-17800","DIR-3",35.56,7,0,12.0904,4
"SV-2024-116652","FUR-FU-10001488-1",2,"MA-19480","DIR-1",529.9,5,0,105.98,2
"MX-2024-124205","FUR-FU-10002445-1",2,"YS-21145","DIR-1",47.4,5,0,18.96,3
"SV-2024-127096","FUR-TA-10003473-1",1,"BC-12400","DIR-3",300.904,1,0.2,11.2839,3
"SV-2024-116652","OFF-AP-10001205-1",3,"MA-19480","DIR-1",108.96,2,0,30.5088,3
"SV-2024-116652","OFF-AR-10001915-1",4,"MA-19480","DIR-1",99.3,10,0,41.706,4
"GT-2024-146185","OFF-AR-10002987-1",1,"MA-12145","DIR-3",31.744,2,0.2,8.3328,4
"MX-2024-121888","OFF-AR-10003478-1",2,"HC-11890","DIR-3",16.28,2,0,6.512,2
"DO-2024-134418","OFF-AR-10004441-1",1,"MA-14500","DIR-1",12.42,3,0,5.2164,3
"MX-2024-121888","OFF-BI-10001765-1",3,"HC-11890","DIR-3",242.48,7,0,116.3904,2
"PE-2024-165008","OFF-BI-10002794-1",1,"AL-13645","DIR-8",295.056,9,0.2,106.9578,1
"MX-2024-163300","OFF-BI-10004390-1",2,"RR-14020","DIR-4",2357.488,7,0.2,884.058,2
"SV-2024-116652","OFF-BI-10004528-1",5,"MA-19480","DIR-1",2.688,1,0.2,0.84,3
"MX-2024-145737","OFF-PA-10001033-1",1,"MM-10165","DIR-3",163.96,5,0.2,59.4355,4
"GT-2024-130043","OFF-PA-10002230-1",1,"JR-11545","DIR-3",31.872,8,0.2,11.5536,4
"MX-2024-124205","OFF-ST-10000934-1",3,"YS-21145","DIR-1",81.96,2,0,0,2
"BR-2024-139822","OFF-ST-10000943-1",1,"OM-13240","DIR-6",38.62,2,0,10.8136,1
"BR-2024-139822","TEC-AC-10001090-1",2,"OM-13240","DIR-6",59.98,2,0,10.7964,4
"MX-2024-121888","TEC-PH-10000439-1",4,"HC-11890","DIR-3",39.99,1,0,11.5971,3
"MX-2024-163300","TEC-PH-10001700-1",3,"RR-14020","DIR-4",369.544,7,0.2,32.3351,2
"MX-2024-124205","TEC-PH-10002115-1",4,"YS-21145","DIR-1",395.94,6,0,102.9444,2
"BR-2024-132353","TEC-PH-10004536-1",1,"DM-13060","DIR-7",323.976,3,0.2,20.2485,2
"HN-2024-136448","FUR-FU-10003832-1",1,"UV-10090","DIR-3",22.512,3,0.2,2.2512,4
"BR-2024-118136","OFF-AR-10001427-1",1,"IV-10990","DIR-4",5.98,1,0,1.5548,1
"HN-2024-136448","OFF-BI-10001359-1",2,"UV-10090","DIR-3",538.194,2,0.7,-412.6154,1
"HN-2024-136448","OFF-BI-10002393-1",3,"UV-10090","DIR-3",3.444,2,0.7,-2.7552,2
"MX-2024-144113","OFF-EN-10001141-1",1,"HP-15355","DIR-3",17.568,2,0.2,6.3684,1
"SV-2024-130715","OFF-FA-10000621-1",1,"AF-12745","DIR-3",17.9,5,0,8.771,3
"BR-2024-118136","OFF-PA-10002615-1",2,"IV-10990","DIR-4",8.82,2,0,4.0572,1
"HN-2024-112984","OFF-PA-10003657-1",1,"DB-14185","DIR-1",20.544,6,0.2,6.42,2
"HN-2024-134173","OFF-PA-10004355-1",1,"AC-10060","DIR-2",20.736,4,0.2,7.2576,3
"HN-2024-136448","TEC-AC-10001109-1",4,"UV-10090","DIR-3",71.976,3,0.2,19.7934,2
"CU-2024-141446","TEC-AC-10002305-1",1,"EC-12700","DIR-1",18,1,0,3.24,4
"HN-2024-136448","TEC-AC-10003628-1",5,"UV-10090","DIR-3",47.984,2,0.2,14.3952,5
"MX-2024-144113","TEC-PH-10002170-1",2,"HP-15355","DIR-3",55.992,1,0.2,5.5992,1
"BR-2024-112515","FUR-BO-10003404-1",1,"EM-10225","DIR-4",1292.94,3,0,77.5763999999999,5
"CU-2024-157931","FUR-CH-10000785-1",1,"RV-17800","DIR-1",723.92,4,0,188.2192,4
"GT-2024-105669","FUR-CH-10003774-1",1,"MF-20125","DIR-2",318.43,5,0.3,-77.333,5
"GT-2024-105669","OFF-AR-10000390-1",2,"MF-20125","DIR-2",9.912,3,0.2,3.2214,4
"BR-2024-112515","OFF-BI-10000829-1",2,"EM-10225","DIR-4",10.776,3,0.2,3.5022,4
"GT-2024-105669","OFF-BI-10002412-1",3,"MF-20125","DIR-2",5.8,5,0.8,-10.15,5
"BR-2024-112515","OFF-BI-10003712-1",3,"EM-10225","DIR-4",11.784,3,0.2,4.2717,5
"BR-2024-112515","OFF-BI-10004233-1",4,"EM-10225","DIR-4",25.584,2,0.2,8.9544,4
"BR-2024-112515","OFF-LA-10001175-1",5,"EM-10225","DIR-4",14.4,5,0,7.056,4
"BR-2024-112515","OFF-PA-10000062-1",6,"EM-10225","DIR-4",164.88,3,0,80.7912,4
"CU-2024-157931","OFF-PA-10000474-1",2,"RV-17800","DIR-1",106.32,3,0,49.9704,5
"DO-2024-137470","OFF-PA-10002001-1",1,"EM-21415","DIR-1",12.96,2,0,6.3504,2
