"id_del_cliente","id_dir_cliente","ciudad","estado_provincia","pais_region","region"
"MN-15835","DIR-3","Managua","Managua","Nicaragua","Centro"
"MN-15835","DIR-4","San Miguelito","Panamá","Panamá","Centro"
"MN-15835","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"MN-15835","DIR-6","León","Guanajuato","México","Norte"
"MN-15835","DIR-7","Cancún","Quintana Roo","México","Norte"
"MN-15835","DIR-8","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"MN-15835","DIR-9","Sao Pedro da Aldeia","Río de Janeiro","Brasil","Sur"
"MO-11650","DIR-1","Bayamo","Granma","Cuba","Caribe"
"MO-11650","DIR-10","Itamaraju","Bahía","Brasil","Sur"
"MO-11650","DIR-2","Guantánamo","Guantánamo","Cuba","Caribe"
"MO-11650","DIR-3","Soyapango","San Salvador","El Salvador","Centro"
"MO-11650","DIR-4","Quetzaltenango","Quezaltenango","Guatemala","Centro"
"MO-11650","DIR-5","Managua","Managua","Nicaragua","Centro"
"MO-11650","DIR-6","Tijuana","Baja California","México","Norte"
"MO-11650","DIR-7","Monterrey","Nuevo León","México","Norte"
"MO-11650","DIR-8","Guamúchil","Sinaloa","México","Norte"
"MO-11650","DIR-9","Mérida","Yucatán","México","Norte"
"MO-21085","DIR-1","Medellín","Antioquia","Colombia","Sur"
"MO-21085","DIR-2","Paita","Piura","Perú","Sur"
"MP-18805","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"MP-18805","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"MP-18805","DIR-3","Huancayo","Junín","Perú","Sur"
"MQ-21265","DIR-1","Managua","Managua","Nicaragua","Centro"
"MQ-21265","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"MQ-21265","DIR-3","Culiacán","Sinaloa","México","Norte"
"MR-14530","DIR-1","Escuintla","Escuintla","Guatemala","Centro"
"MR-14530","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"MR-14530","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"MR-14530","DIR-4","Iguala de la Independencia","Guerrero","México","Norte"
"MR-14530","DIR-5","Heroica Zitácuaro","Michoacán","México","Norte"
"MR-14530","DIR-6","Querétaro","Querétaro","México","Norte"
"MR-14530","DIR-7","Potosí","Potosí","Bolivia","Sur"
"MR-14530","DIR-8","Balneário Camboriú","Santa Catarina","Brasil","Sur"
"MR-14530","DIR-9","Floridablanca","Santander","Colombia","Sur"
"MR-16345","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"MR-16345","DIR-2","Managua","Managua","Nicaragua","Centro"
"MR-16345","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"MR-16345","DIR-4","Sao Paulo","Sao Paulo","Brasil","Sur"
"MR-16345","DIR-5","Cúcuta","Norte de Santander","Colombia","Sur"
"MR-17875","DIR-1","Villa Canales","Guatemala","Guatemala","Centro"
"MR-17875","DIR-2","Managua","Managua","Nicaragua","Centro"
"MR-17875","DIR-3","Salvador","Bahía","Brasil","Sur"
"MR-17875","DIR-4","Açu","Río Grande del Norte","Brasil","Sur"
"MR-17875","DIR-5","Santiago","Santiago","Chile","Sur"
"MR-19765","DIR-1","San Miguelito","Panamá","Panamá","Centro"
"MR-19765","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"MR-19765","DIR-3","Lagos de Moreno","Jalisco","México","Norte"
"MR-19765","DIR-4","San Luis Potosí","San Luis Potosí","México","Norte"
"MR-19765","DIR-5","Ciudad Madero","Tamaulipas","México","Norte"
"MR-19765","DIR-6","Fortaleza","Ceará","Brasil","Sur"
"MR-19765","DIR-7","Iquitos","Loreto","Perú","Sur"
"MR-20635","DIR-1","Gómez Palacio","Durango","México","Norte"
"MR-20635","DIR-2","Joinville","Santa Catarina","Brasil","Sur"
"MR-21565","DIR-1","Iguala de la Independencia","Guerrero","México","Norte"
"MR-21565","DIR-2","La Plata","Provincia de Buenos Aires","Argentina","Sur"
"MR-21565","DIR-3","Conselheiro Lafaiete","Minas Gerais","Brasil","Sur"
"MR-21565","DIR-4","Ji-Paraná","Rondônia","Brasil","Sur"
"MR-21850","DIR-1","Santa Ana","Santa Ana","El Salvador","Centro"
"MR-21850","DIR-10","José Bonifácio","Sao Paulo","Brasil","Sur"
"MR-21850","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"MR-21850","DIR-3","Managua","Managua","Nicaragua","Centro"
"MR-21850","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"MR-21850","DIR-5","Ciudad Obregón","Sonora","México","Norte"
"MR-21850","DIR-6","Conselheiro Lafaiete","Minas Gerais","Brasil","Sur"
"MR-21850","DIR-7","Natal","Río Grande del Norte","Brasil","Sur"
"MR-21850","DIR-8","Bento Gonçalves","Río Grande del Sur","Brasil","Sur"
"MR-21850","DIR-9","Jaboticabal","Sao Paulo","Brasil","Sur"
"MS-13330","DIR-1","San Francisco de Macorís","Duarte","República Dominicana","Caribe"
"MS-13330","DIR-2","Managua","Managua","Nicaragua","Centro"
"MS-13330","DIR-3","San Cristóbal de Las Casas","Chiapas","México","Norte"
"MS-13330","DIR-4","Sogamoso","Boyacá","Colombia","Sur"
"MS-17845","DIR-1","Santa Clara","Villa Clara","Cuba","Caribe"
"MS-17845","DIR-2","Managua","Managua","Nicaragua","Centro"
"MS-17845","DIR-3","Mexicali","Baja California","México","Norte"
"MS-17845","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"MS-17845","DIR-5","Monterrey","Nuevo León","México","Norte"
"MS-17845","DIR-6","Caucaia","Ceará","Brasil","Sur"
"MS-21460","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"MS-21460","DIR-2","Escuintla","Escuintla","Guatemala","Centro"
"MS-21460","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"MS-21460","DIR-4","Villa Canales","Guatemala","Guatemala","Centro"
"MS-21460","DIR-5","San Miguelito","Panamá","Panamá","Centro"
"MS-21460","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"MS-21460","DIR-7","Irapuato","Guanajuato","México","Norte"
"MT-14395","DIR-1","Managua","Managua","Nicaragua","Centro"
"MT-14395","DIR-2","Ciudad Acuna","Coahuila","México","Norte"
"MT-14395","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"MT-17695","DIR-1","Santiago de los Caballeros","Santiago","República Dominicana","Caribe"
"MT-17695","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"MT-17695","DIR-3","Sao Paulo","Sao Paulo","Brasil","Sur"
"MT-19525","DIR-1","Las Tunas","Las Tunas","Cuba","Caribe"
"MT-19525","DIR-2","Managua","Managua","Nicaragua","Centro"
"MT-19525","DIR-3","Cuautitlán","México","México","Norte"
"MT-19525","DIR-4","Atlixco","Puebla","México","Norte"
"MT-19525","DIR-5","Jurema","Pernambuco","Brasil","Sur"
"MT-19525","DIR-6","Birigui","Sao Paulo","Brasil","Sur"
"MT-19900","DIR-1","Santa Cruz de Barahona","Barahona","República Dominicana","Caribe"
"MT-19900","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"MT-19900","DIR-3","Soyapango","San Salvador","El Salvador","Centro"
"MT-19900","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"MT-19900","DIR-5","Trinidad","El Beni","Bolivia","Sur"
"MT-19900","DIR-6","Tianguá","Ceará","Brasil","Sur"
"MT-19900","DIR-7","Paracatu","Minas Gerais","Brasil","Sur"
"MT-19900","DIR-8","Vitória de Santo Antao","Pernambuco","Brasil","Sur"
"MT-19900","DIR-9","Araranguá","Santa Catarina","Brasil","Sur"
"MU-17740","DIR-1","Guantánamo","Guantánamo","Cuba","Caribe"
"MU-17740","DIR-2","Holguín","Holguín","Cuba","Caribe"
"MU-17740","DIR-3","Portmore","Santa Caterina","Jamaica","Caribe"
"MU-17740","DIR-4","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"MU-17740","DIR-5","Soyapango","San Salvador","El Salvador","Centro"
"MU-17740","DIR-6","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"MU-17740","DIR-7","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"MV-14740","DIR-1","Iquique","Tarapacá","Chile","Sur"
"MV-14740","DIR-2","San José de Guanipa","Anzoátegui","Venezuela","Sur"
"MV-16375","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"MV-16375","DIR-2","Monterrey","Nuevo León","México","Norte"
"MV-16375","DIR-3","Ciudad Victoria","Tamaulipas","México","Norte"
"MV-16375","DIR-4","Vitória da Conquista","Bahía","Brasil","Sur"
"MV-16375","DIR-5","Tianguá","Ceará","Brasil","Sur"
"MV-16375","DIR-6","Santiago","Santiago","Chile","Sur"
"MV-16375","DIR-7","Bogotá","Bogotá","Colombia","Sur"
"MV-16375","DIR-8","Bucaramanga","Santander","Colombia","Sur"
"MV-19600","DIR-1","Ciudad Acuna","Coahuila","México","Norte"
"MV-19600","DIR-2","Zacatecas","Zacatecas","México","Norte"
"MV-19600","DIR-3","Betim","Minas Gerais","Brasil","Sur"
"NA-11395","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"NA-11395","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"NA-11395","DIR-3","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"NA-11395","DIR-4","Yopal","Casanare","Colombia","Sur"
"NA-11395","DIR-5","Palmira","Valle del Cauca","Colombia","Sur"
"NA-13510","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"NA-13510","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"NA-13510","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"NA-13510","DIR-4","Managua","Managua","Nicaragua","Centro"
"NA-13510","DIR-5","La Chorrera","Panamá","Panamá","Centro"
"NA-13510","DIR-6","Guaymas","Sonora","México","Norte"
"NA-13510","DIR-7","Divinópolis","Minas Gerais","Brasil","Sur"
"NA-13510","DIR-8","Praia Grande","Sao Paulo","Brasil","Sur"
"NA-16855","DIR-1","Sao Paulo","Sao Paulo","Brasil","Sur"
"NA-17815","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"NA-17815","DIR-2","Managua","Managua","Nicaragua","Centro"
"NA-17815","DIR-3","Mexicali","Baja California","México","Norte"
"NA-17815","DIR-4","Miramar","Tamaulipas","México","Norte"
"NA-17815","DIR-5","Puno","Puno","Perú","Sur"
"NB-20230","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"NB-20230","DIR-2","David","Chiriquí","Panamá","Centro"
"NB-20230","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"NB-20230","DIR-4","Cuautitlán","México","México","Norte"
"NC-10660","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"NC-10660","DIR-2","San Cristóbal de Las Casas","Chiapas","México","Norte"
"NC-10660","DIR-3","Reynosa","Tamaulipas","México","Norte"
"NC-10660","DIR-4","Montes Claros","Minas Gerais","Brasil","Sur"
"NC-14650","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"NC-14650","DIR-10","Seropédica","Río de Janeiro","Brasil","Sur"
"NC-14650","DIR-11","Sao Paulo","Sao Paulo","Brasil","Sur"
"NC-14650","DIR-2","Petapa","Guatemala","Guatemala","Centro"
"NC-14650","DIR-3","Managua","Managua","Nicaragua","Centro"
"NC-14650","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"NC-14650","DIR-5","León","Guanajuato","México","Norte"
"NC-14650","DIR-6","Santiago del Estero","Santiago del Estero","Argentina","Sur"
"NC-14650","DIR-7","Bom Jesus da Lapa","Bahía","Brasil","Sur"
"NC-14650","DIR-8","Anápolis","Goiás","Brasil","Sur"
"NC-14650","DIR-9","Barreirinhas","Maranhao","Brasil","Sur"
"NC-15595","DIR-1","Holguín","Holguín","Cuba","Caribe"
"NC-15595","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"NC-15595","DIR-3","León","Guanajuato","México","Norte"
"NC-15595","DIR-4","Sao Paulo","Sao Paulo","Brasil","Sur"
"NE-16825","DIR-1","Managua","Managua","Nicaragua","Centro"
"NE-16825","DIR-2","Jiutepec","Morelos","México","Norte"
"NE-16825","DIR-3","Apodaca","Nuevo León","México","Norte"
"NE-16825","DIR-4","Osasco","Sao Paulo","Brasil","Sur"
"NE-16825","DIR-5","Medellín","Antioquia","Colombia","Sur"
"NF-18385","DIR-1","San Miguelito","Panamá","Panamá","Centro"
"NF-18385","DIR-2","Mexicali","Baja California","México","Norte"
"NF-18385","DIR-3","Querétaro","Querétaro","México","Norte"
"NF-18385","DIR-4","Carapicuíba","Sao Paulo","Brasil","Sur"
"NF-18385","DIR-5","Sorocaba","Sao Paulo","Brasil","Sur"
"NF-18385","DIR-6","Paysandú","Paysandú","Uruguay","Sur"
"NF-18385","DIR-7","Caracas","Distrito Capital","Venezuela","Sur"
"NG-20515","DIR-1","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"NG-20515","DIR-2","San Fernando","San Fernando","Trinidad y Tobago","Caribe"
"NG-20515","DIR-3","Tlalnepantla","México","México","Norte"
"NH-12730","DIR-1","Managua","Managua","Nicaragua","Centro"
"NH-12730","DIR-2","León","Guanajuato","México","Norte"
"NH-12730","DIR-3","Sao Paulo","Sao Paulo","Brasil","Sur"
"NJ-10210","DIR-1","Las Tunas","Las Tunas","Cuba","Caribe"
"NJ-10210","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"NJ-10210","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"NJ-10210","DIR-4","Santa Ana","Santa Ana","El Salvador","Centro"
"NJ-10210","DIR-5","San Pedro Sula","Cortés","Honduras","Centro"
"NJ-10210","DIR-6","Managua","Managua","Nicaragua","Centro"
"NJ-10210","DIR-7","Tlalnepantla","México","México","Norte"
"NJ-10210","DIR-8","Apodaca","Nuevo León","México","Norte"
"NJ-10210","DIR-9","Monterrey","Nuevo León","México","Norte"
"NJ-19060","DIR-1","Holguín","Holguín","Cuba","Caribe"
"NJ-19060","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"NJ-19060","DIR-3","Irapuato","Guanajuato","México","Norte"
"NJ-19060","DIR-4","Monterrey","Nuevo León","México","Norte"
"NJ-19060","DIR-5","San Rafael","Mendoza","Argentina","Sur"
"NJ-19060","DIR-6","Guarulhos","Sao Paulo","Brasil","Sur"
"NL-10720","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"NL-10720","DIR-2","Managua","Managua","Nicaragua","Centro"
"NL-10720","DIR-3","Monclova","Coahuila","México","Norte"
"NL-10720","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"NL-10720","DIR-5","Arapiraca","Alagoas","Brasil","Sur"
"NL-10720","DIR-6","Salvador","Bahía","Brasil","Sur"
"NL-10720","DIR-7","Camaragibe","Pernambuco","Brasil","Sur"
"NL-12835","DIR-1","San José de las Lajas","Mayabeque","Cuba","Caribe"
"NL-12835","DIR-10","Quilmes","Provincia de Buenos Aires","Argentina","Sur"
"NL-12835","DIR-11","Cajazeiras","Paraíba","Brasil","Sur"
"NL-12835","DIR-12","Bello","Antioquia","Colombia","Sur"
"NL-12835","DIR-2","Santa Cruz de Barahona","Barahona","República Dominicana","Caribe"
"NL-12835","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"NL-12835","DIR-4","Mixco","Guatemala","Guatemala","Centro"
"NL-12835","DIR-5","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"NL-12835","DIR-6","Managua","Managua","Nicaragua","Centro"
"NL-12835","DIR-7","Morelia","Michoacán","México","Norte"
"NL-12835","DIR-8","Matehuala","San Luis Potosí","México","Norte"
"NL-12835","DIR-9","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"NL-12940","DIR-1","Villa Canales","Guatemala","Guatemala","Centro"
"NL-12940","DIR-2","Saltillo","Coahuila","México","Norte"
"NL-12940","DIR-3","Cochabamba","Cochabamba","Bolivia","Sur"
"NL-12940","DIR-4","Patrocínio","Minas Gerais","Brasil","Sur"
"NL-12940","DIR-5","Indaial","Santa Catarina","Brasil","Sur"
"NL-12940","DIR-6","Diadema","Sao Paulo","Brasil","Sur"
"NL-12940","DIR-7","Sao Paulo","Sao Paulo","Brasil","Sur"
"NL-12940","DIR-8","Bogotá","Bogotá","Colombia","Sur"
"NL-18415","DIR-1","Carrefour","Ouest","Haití","Caribe"
"NL-18415","DIR-2","Escuintla","Escuintla","Guatemala","Centro"
"NL-18415","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"NL-18415","DIR-4","Necochea","Provincia de Buenos Aires","Argentina","Sur"
"NL-18415","DIR-5","Trujillo","La Libertad","Perú","Sur"
"NL-18415","DIR-6","Maracaibo","Zulia","Venezuela","Sur"
"NL-21070","DIR-1","Cienfuegos","Cienfuegos","Cuba","Caribe"
"NL-21070","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"NL-21070","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"NL-21070","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"NL-21070","DIR-5","Rosario","Santa Fe","Argentina","Sur"
"NL-21070","DIR-6","Barreiras","Bahía","Brasil","Sur"
"NL-21070","DIR-7","Caracas","Distrito Capital","Venezuela","Sur"
"NM-11095","DIR-1","Holguín","Holguín","Cuba","Caribe"
"NM-11095","DIR-10","Açu","Río Grande del Norte","Brasil","Sur"
"NM-11095","DIR-11","Maracaibo","Zulia","Venezuela","Sur"
"NM-11095","DIR-2","Bajos de Haina","San Cristóbal","República Dominicana","Caribe"
"NM-11095","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"NM-11095","DIR-4","Ciudad Choluteca","Choluteca","Honduras","Centro"
"NM-11095","DIR-5","Managua","Managua","Nicaragua","Centro"
"NM-11095","DIR-6","Torreón","Coahuila","México","Norte"
"NM-11095","DIR-7","Ciudad de México","Distrito Federal","México","Norte"
"NM-11095","DIR-8","Santa Catarina","Nuevo León","México","Norte"
"NM-11095","DIR-9","Cholula","Puebla","México","Norte"
"NM-12250","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"NM-12250","DIR-10","Sao Paulo","Sao Paulo","Brasil","Sur"
"NM-12250","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"NM-12250","DIR-3","Managua","Managua","Nicaragua","Centro"
"NM-12250","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"NM-12250","DIR-5","Salamanca","Guanajuato","México","Norte"
"NM-12250","DIR-6","San Luis Potosí","San Luis Potosí","México","Norte"
"NM-12250","DIR-7","Mar del Plata","Provincia de Buenos Aires","Argentina","Sur"
"NM-12250","DIR-8","Ariquemes","Rondônia","Brasil","Sur"
"NM-12250","DIR-9","Jacareí","Sao Paulo","Brasil","Sur"
"NM-13825","DIR-1","Gonaives","Artibonite","Haití","Caribe"
"NM-13825","DIR-2","Concepción de La Vega","La Vega","República Dominicana","Caribe"
"NM-13825","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"NM-13825","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"NM-13825","DIR-5","Monterrey","Nuevo León","México","Norte"
"NM-13825","DIR-6","Cochabamba","Cochabamba","Bolivia","Sur"
"NM-13825","DIR-7","Duitama","Boyacá","Colombia","Sur"
"NM-13825","DIR-8","Piedecuesta","Santander","Colombia","Sur"
"NM-17725","DIR-1","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"NM-17725","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"NM-17725","DIR-3","Iguala de la Independencia","Guerrero","México","Norte"
"NM-17725","DIR-4","Tlalnepantla","México","México","Norte"
"NM-17725","DIR-5","Monterrey","Nuevo León","México","Norte"
"NM-17725","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"NM-17725","DIR-7","Bucaramanga","Santander","Colombia","Sur"
"NM-18070","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"NM-18070","DIR-2","Ciudad Juárez","Chihuahua","México","Norte"
"NM-18070","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"NM-18070","DIR-4","Los Mochis","Sinaloa","México","Norte"
"NP-13195","DIR-1","San José de las Lajas","Mayabeque","Cuba","Caribe"
"NP-13195","DIR-2","Contramaestre","Santiago de Cuba","Cuba","Caribe"
"NP-13195","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"NP-13195","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"NP-13195","DIR-5","Indaial","Santa Catarina","Brasil","Sur"
"NP-13195","DIR-6","José Bonifácio","Sao Paulo","Brasil","Sur"
"NP-15790","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"NP-15790","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"NP-15790","DIR-3","Puebla","Puebla","México","Norte"
"NP-15790","DIR-4","Ji-Paraná","Rondônia","Brasil","Sur"
"NP-15790","DIR-5","Salto","Sao Paulo","Brasil","Sur"
"NP-16165","DIR-1","San Fernando","San Fernando","Trinidad y Tobago","Caribe"
"NP-16165","DIR-2","Camaçari","Bahía","Brasil","Sur"
"NP-16165","DIR-3","Ilo","Moquegua","Perú","Sur"
"NP-19045","DIR-1","Managua","Managua","Nicaragua","Centro"
"NP-19045","DIR-2","San Miguelito","Panamá","Panamá","Centro"
"NP-19045","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"NP-19045","DIR-4","Durango","Durango","México","Norte"
"NP-19045","DIR-5","Coari","Amazonas","Brasil","Sur"
"NP-19045","DIR-6","Igarassu","Pernambuco","Brasil","Sur"
"NP-19045","DIR-7","Jundiaí","Sao Paulo","Brasil","Sur"
"NP-19090","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"NP-19090","DIR-2","Ciudad Juárez","Chihuahua","México","Norte"
"NP-19090","DIR-3","Puebla","Puebla","México","Norte"
"NP-19090","DIR-4","Sao Paulo","Sao Paulo","Brasil","Sur"
"NQ-13870","DIR-1","Holguín","Holguín","Cuba","Caribe"
"NQ-13870","DIR-2","Las Tunas","Las Tunas","Cuba","Caribe"
"NQ-13870","DIR-3","Portmore","Santa Caterina","Jamaica","Caribe"
"NQ-13870","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"NQ-13870","DIR-5","Managua","Managua","Nicaragua","Centro"
"NQ-13870","DIR-6","Ciudad Juárez","Chihuahua","México","Norte"
"NQ-13870","DIR-7","Matehuala","San Luis Potosí","México","Norte"
"NQ-13870","DIR-8","Farroupilha","Río Grande del Sur","Brasil","Sur"
"NQ-13870","DIR-9","Medellín","Antioquia","Colombia","Sur"
"NR-12505","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"NR-12505","DIR-2","Guantánamo","Guantánamo","Cuba","Caribe"
"NR-12505","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"NR-12505","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"NR-12505","DIR-5","Arapongas","Paraná","Brasil","Sur"
"NR-12505","DIR-6","Ijuí","Río Grande del Sur","Brasil","Sur"
"NS-15475","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"NS-15475","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"NS-15475","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"NS-15475","DIR-4","Managua","Managua","Nicaragua","Centro"
"NS-15475","DIR-5","Tehuacán","Puebla","México","Norte"
"NS-15475","DIR-6","Sucre","Chuquisaca","Bolivia","Sur"
"NV-15100","DIR-1","Bayamo","Granma","Cuba","Caribe"
"NV-15100","DIR-2","Santa Clara","Villa Clara","Cuba","Caribe"
"NV-15100","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"NV-15100","DIR-4","Mixco","Guatemala","Guatemala","Centro"
"NV-15100","DIR-5","León","Guanajuato","México","Norte"
"NV-15100","DIR-6","Orizaba","Veracruz","México","Norte"
"NV-21130","DIR-1","Artemisa","Artemisa","Cuba","Caribe"
"NV-21130","DIR-2","Camagüey","Camagüey","Cuba","Caribe"
"NV-21130","DIR-3","San José de las Lajas","Mayabeque","Cuba","Caribe"
"NV-21130","DIR-4","Cojutepeque","Cuscatlán","El Salvador","Centro"
"NV-21130","DIR-5","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"NV-21130","DIR-6","Lagos de Moreno","Jalisco","México","Norte"
"NV-21130","DIR-7","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"NV-21130","DIR-8","San Luis","San Luis","Argentina","Sur"
"NV-21130","DIR-9","Bezerros","Pernambuco","Brasil","Sur"
"OB-16150","DIR-1","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"OB-16150","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"OB-16150","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"OB-16150","DIR-4","Managua","Managua","Nicaragua","Centro"
"OB-16150","DIR-5","Ciudad de Panamá","Panamá","Panamá","Centro"
"OB-16150","DIR-6","Tijuana","Baja California","México","Norte"
"OB-16150","DIR-7","Ciudad de México","Distrito Federal","México","Norte"
"OB-16150","DIR-8","Comodoro Rivadavia","Chubut","Argentina","Sur"
"OG-12805","DIR-1","Bridgetown","San Miguel","Barbados","Caribe"
"OG-12805","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"OG-12805","DIR-3","Escuintla","Escuintla","Guatemala","Centro"
"OG-12805","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"OG-12805","DIR-5","Managua","Managua","Nicaragua","Centro"
"OG-12805","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"OG-12805","DIR-7","Tlaquepaque","Jalisco","México","Norte"
"OG-12805","DIR-8","Bello","Antioquia","Colombia","Sur"
"OG-13720","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"OG-13720","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"OG-13720","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"OG-13720","DIR-4","Reynosa","Tamaulipas","México","Norte"
"OH-18130","DIR-1","Cárdenas","Matanzas","Cuba","Caribe"
"OH-18130","DIR-2","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"OH-18130","DIR-3","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"OH-18130","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"OL-10015","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"OL-10015","DIR-2","David","Chiriquí","Panamá","Centro"
"OL-10015","DIR-3","Tepic","Nayarit","México","Norte"
"OL-16555","DIR-1","Palma Soriano","Santiago de Cuba","Cuba","Caribe"
"OL-16555","DIR-2","Villa Canales","Guatemala","Guatemala","Centro"
"OL-16555","DIR-3","Ciudad Juárez","Chihuahua","México","Norte"
"OL-16555","DIR-4","Puebla","Puebla","México","Norte"
"OL-16555","DIR-5","Maceió","Alagoas","Brasil","Sur"
"OL-16555","DIR-6","Itapecuru Mirim","Maranhao","Brasil","Sur"
"OL-16555","DIR-7","Uberaba","Minas Gerais","Brasil","Sur"
"OL-16555","DIR-8","Cartagena","Bolívar","Colombia","Sur"
"OM-13240","DIR-1","Contramaestre","Santiago de Cuba","Cuba","Caribe"
"OM-13240","DIR-10","Quevedo","Los Ríos","Ecuador","Sur"
"OM-13240","DIR-11","Las Piedras","Canelones","Uruguay","Sur"
"OM-13240","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"OM-13240","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"OM-13240","DIR-4","Managua","Managua","Nicaragua","Centro"
"OM-13240","DIR-5","San Miguelito","Panamá","Panamá","Centro"
